dataset,model,condition,fold_id,status,n_train,n_val,n_train_after_sampling,epochs_ran,final_train_loss,final_train_accuracy,best_val_accuracy,final_val_accuracy,val_loss,history_path,checkpoint_path,feature_count_after_preprocessing,feature_names_path,runtime_seconds,accuracy,sensitivity,specificity,precision,f1,balanced_accuracy,tp,tn,fp,fn,roc_auc,pr_auc,prediction_path
german,lstm,weighted_bce,5,success,900,100,900,18,0.9580201991399129,0.6233333333333333,0.66,0.58,0.9352009296417236,/kaggle/working/assignment3_outputs/histories/german_lstm_weighted_bce_fold05_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_weighted_bce_fold05_features.json,3.0305421352386475,0.58,0.7333333333333333,0.5142857142857142,0.39285714285714285,0.5116279069767442,0.6238095238095238,22,36,34,8,0.6480952380952381,0.4493645413572649,/kaggle/working/assignment3_outputs/metrics/german_lstm_weighted_bce_fold05_predictions.csv
german,lstm,weighted_bce,6,success,900,100,900,16,0.9567428567674425,0.6077777777777778,0.63,0.49,0.9536677598953247,/kaggle/working/assignment3_outputs/histories/german_lstm_weighted_bce_fold06_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_weighted_bce_fold06_features.json,2.715862274169922,0.49,0.6,0.44285714285714284,0.3157894736842105,0.41379310344827586,0.5214285714285714,18,31,39,12,0.5885714285714286,0.35718190015161483,/kaggle/working/assignment3_outputs/metrics/german_lstm_weighted_bce_fold06_predictions.csv
german,lstm,weighted_bce,7,success,900,100,900,15,0.958620761765374,0.5788888888888889,0.67,0.62,0.9296764731407166,/kaggle/working/assignment3_outputs/histories/german_lstm_weighted_bce_fold07_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_weighted_bce_fold07_features.json,2.553920030593872,0.62,0.7666666666666667,0.5571428571428572,0.42592592592592593,0.5476190476190477,0.661904761904762,23,39,31,7,0.6871428571428572,0.4576473810422139,/kaggle/working/assignment3_outputs/metrics/german_lstm_weighted_bce_fold07_predictions.csv
german,lstm,weighted_bce,8,success,900,100,900,9,0.9713255235883924,0.6177777777777778,0.7,0.66,0.960340678691864,/kaggle/working/assignment3_outputs/histories/german_lstm_weighted_bce_fold08_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_weighted_bce_fold08_features.json,1.6581010818481445,0.66,0.6,0.6857142857142857,0.45,0.5142857142857142,0.6428571428571428,18,48,22,12,0.6673809523809524,0.4314641854896771,/kaggle/working/assignment3_outputs/metrics/german_lstm_weighted_bce_fold08_predictions.csv
german,lstm,weighted_bce,9,success,900,100,900,10,0.9603128984239366,0.5277777777777778,0.64,0.6,0.969887375831604,/kaggle/working/assignment3_outputs/histories/german_lstm_weighted_bce_fold09_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_weighted_bce_fold09_features.json,1.8337948322296143,0.6,0.3,0.7285714285714285,0.32142857142857145,0.3103448275862069,0.5142857142857142,9,51,19,21,0.53,0.32330250490748946,/kaggle/working/assignment3_outputs/metrics/german_lstm_weighted_bce_fold09_predictions.csv
german,lstm,weighted_bce,10,success,900,100,900,8,0.9625649913152059,0.4677777777777778,0.58,0.53,0.96099454164505,/kaggle/working/assignment3_outputs/histories/german_lstm_weighted_bce_fold10_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_weighted_bce_fold10_features.json,1.4968955516815186,0.53,0.6,0.5,0.33962264150943394,0.43373493975903615,0.55,18,35,35,12,0.57,0.32874624058320795,/kaggle/working/assignment3_outputs/metrics/german_lstm_weighted_bce_fold10_predictions.csv
german,lstm,focal_loss,1,success,900,100,900,6,0.0717081242137485,0.5844444444444444,0.67,0.66,0.07235783338546753,/kaggle/working/assignment3_outputs/histories/german_lstm_focal_loss_fold01_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_focal_loss_fold01_features.json,1.2234776020050049,0.66,0.26666666666666666,0.8285714285714286,0.4,0.32,0.5476190476190477,8,58,12,22,0.5354761904761904,0.35635248970689637,/kaggle/working/assignment3_outputs/metrics/german_lstm_focal_loss_fold01_predictions.csv
german,lstm,focal_loss,2,success,900,100,900,7,0.07213362051381005,0.5911111111111111,0.7,0.31,0.07243387401103973,/kaggle/working/assignment3_outputs/histories/german_lstm_focal_loss_fold02_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_focal_loss_fold02_features.json,1.4093308448791504,0.31,0.9666666666666667,0.02857142857142857,0.29896907216494845,0.4566929133858268,0.4976190476190476,29,2,68,1,0.5702380952380952,0.3942993166474221,/kaggle/working/assignment3_outputs/metrics/german_lstm_focal_loss_fold02_predictions.csv
german,lstm,focal_loss,3,success,900,100,900,6,0.07252886341677772,0.4111111111111111,0.64,0.3,0.07279055565595627,/kaggle/working/assignment3_outputs/histories/german_lstm_focal_loss_fold03_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_focal_loss_fold03_features.json,1.264155387878418,0.3,0.9666666666666667,0.014285714285714285,0.29591836734693877,0.453125,0.49047619047619045,29,1,69,1,0.5140476190476191,0.3074640279860981,/kaggle/working/assignment3_outputs/metrics/german_lstm_focal_loss_fold03_predictions.csv
german,lstm,focal_loss,4,success,900,100,900,9,0.07306725856330659,0.5666666666666667,0.66,0.53,0.0716109424829483,/kaggle/working/assignment3_outputs/histories/german_lstm_focal_loss_fold04_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_focal_loss_fold04_features.json,1.729231357574463,0.53,0.7,0.45714285714285713,0.3559322033898305,0.47191011235955055,0.5785714285714285,21,32,38,9,0.6233333333333333,0.4380845710056214,/kaggle/working/assignment3_outputs/metrics/german_lstm_focal_loss_fold04_predictions.csv
german,lstm,focal_loss,5,success,900,100,900,29,0.0707239623202218,0.5588888888888889,0.7,0.58,0.06831163913011551,/kaggle/working/assignment3_outputs/histories/german_lstm_focal_loss_fold05_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_focal_loss_fold05_features.json,4.904552459716797,0.58,0.6333333333333333,0.5571428571428572,0.38,0.475,0.5952380952380952,19,39,31,11,0.6471428571428571,0.46993310552122686,/kaggle/working/assignment3_outputs/metrics/german_lstm_focal_loss_fold05_predictions.csv
german,lstm,focal_loss,6,success,900,100,900,9,0.07243185995353593,0.6166666666666667,0.7,0.5,0.07146555185317993,/kaggle/working/assignment3_outputs/histories/german_lstm_focal_loss_fold06_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_focal_loss_fold06_features.json,1.6563546657562256,0.5,0.7,0.4142857142857143,0.3387096774193548,0.45652173913043476,0.5571428571428572,21,29,41,9,0.6164285714285714,0.3830797464102145,/kaggle/working/assignment3_outputs/metrics/german_lstm_focal_loss_fold06_predictions.csv
german,lstm,focal_loss,7,success,900,100,900,10,0.07271144638458887,0.4111111111111111,0.7,0.6,0.07068080455064774,/kaggle/working/assignment3_outputs/histories/german_lstm_focal_loss_fold07_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_focal_loss_fold07_features.json,1.8715949058532715,0.6,0.6333333333333333,0.5857142857142857,0.3958333333333333,0.48717948717948717,0.6095238095238096,19,41,29,11,0.6664285714285714,0.42203230898968974,/kaggle/working/assignment3_outputs/metrics/german_lstm_focal_loss_fold07_predictions.csv
german,lstm,focal_loss,8,success,900,100,900,10,0.072375119096703,0.6277777777777778,0.7,0.48,0.071701280772686,/kaggle/working/assignment3_outputs/histories/german_lstm_focal_loss_fold08_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_focal_loss_fold08_features.json,1.845580816268921,0.48,0.7,0.38571428571428573,0.328125,0.44680851063829785,0.5428571428571428,21,27,43,9,0.5733333333333334,0.40359165146216314,/kaggle/working/assignment3_outputs/metrics/german_lstm_focal_loss_fold08_predictions.csv
german,lstm,focal_loss,9,success,900,100,900,6,0.07231842590702904,0.6011111111111112,0.64,0.64,0.07283388823270798,/kaggle/working/assignment3_outputs/histories/german_lstm_focal_loss_fold09_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_focal_loss_fold09_features.json,1.2631404399871826,0.64,0.16666666666666666,0.8428571428571429,0.3125,0.21739130434782608,0.5047619047619047,5,59,11,25,0.5952380952380951,0.389872104567038,/kaggle/working/assignment3_outputs/metrics/german_lstm_focal_loss_fold09_predictions.csv
german,lstm,focal_loss,10,success,900,100,900,7,0.07235453555981318,0.4211111111111111,0.62,0.59,0.07327669113874435,/kaggle/working/assignment3_outputs/histories/german_lstm_focal_loss_fold10_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_focal_loss_fold10_features.json,1.3840246200561523,0.59,0.4,0.6714285714285714,0.34285714285714286,0.36923076923076925,0.5357142857142857,12,47,23,18,0.4947619047619048,0.2964345079031224,/kaggle/working/assignment3_outputs/metrics/german_lstm_focal_loss_fold10_predictions.csv
german,gru,baseline,1,success,900,100,900,10,0.609385967122184,0.7,0.7,0.7,0.6056739091873169,/kaggle/working/assignment3_outputs/histories/german_gru_baseline_fold01_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_baseline_fold01_features.json,1.7542154788970947,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.5773809523809526,0.38617187139724773,/kaggle/working/assignment3_outputs/metrics/german_gru_baseline_fold01_predictions.csv
german,gru,baseline,2,success,900,100,900,35,0.534630290667216,0.7055555555555556,0.77,0.77,0.5232868194580078,/kaggle/working/assignment3_outputs/histories/german_gru_baseline_fold02_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_baseline_fold02_features.json,5.54487681388855,0.77,0.3,0.9714285714285714,0.8181818181818182,0.43902439024390244,0.6357142857142857,9,68,2,21,0.7561904761904763,0.6293105700850227,/kaggle/working/assignment3_outputs/metrics/german_gru_baseline_fold02_predictions.csv
german,gru,baseline,3,success,900,100,900,7,0.6084068663914999,0.7,0.7,0.7,0.6110628843307495,/kaggle/working/assignment3_outputs/histories/german_gru_baseline_fold03_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_baseline_fold03_features.json,1.3769688606262207,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.524047619047619,0.32603882378046356,/kaggle/working/assignment3_outputs/metrics/german_gru_baseline_fold03_predictions.csv
german,gru,baseline,4,success,900,100,900,30,0.587102329466078,0.6966666666666667,0.7,0.7,0.5756517648696899,/kaggle/working/assignment3_outputs/histories/german_gru_baseline_fold04_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_baseline_fold04_features.json,4.733402252197266,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.6926190476190476,0.47563007673601887,/kaggle/working/assignment3_outputs/metrics/german_gru_baseline_fold04_predictions.csv
german,gru,baseline,5,success,900,100,900,6,0.6104512649112278,0.7,0.7,0.7,0.6117796301841736,/kaggle/working/assignment3_outputs/histories/german_gru_baseline_fold05_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_baseline_fold05_features.json,1.1307108402252197,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.5395238095238095,0.332470843317113,/kaggle/working/assignment3_outputs/metrics/german_gru_baseline_fold05_predictions.csv
german,gru,baseline,6,success,900,100,900,25,0.5970846025149027,0.6933333333333334,0.7,0.7,0.5886813998222351,/kaggle/working/assignment3_outputs/histories/german_gru_baseline_fold06_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_baseline_fold06_features.json,4.058086395263672,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.6214285714285714,0.39553369270926053,/kaggle/working/assignment3_outputs/metrics/german_gru_baseline_fold06_predictions.csv
german,gru,baseline,7,success,900,100,900,21,0.59280955447091,0.7,0.7,0.7,0.5968796610832214,/kaggle/working/assignment3_outputs/histories/german_gru_baseline_fold07_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_baseline_fold07_features.json,3.3562426567077637,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.5919047619047619,0.4146180028649859,/kaggle/working/assignment3_outputs/metrics/german_gru_baseline_fold07_predictions.csv
german,gru,baseline,8,success,900,100,900,35,0.5267920573552449,0.7388888888888889,0.73,0.72,0.5300173759460449,/kaggle/working/assignment3_outputs/histories/german_gru_baseline_fold08_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_baseline_fold08_features.json,5.420073986053467,0.72,0.43333333333333335,0.8428571428571429,0.5416666666666666,0.48148148148148145,0.638095238095238,13,59,11,17,0.7478571428571429,0.5737098148774378,/kaggle/working/assignment3_outputs/metrics/german_gru_baseline_fold08_predictions.csv
german,gru,baseline,9,success,900,100,900,10,0.6107278066211277,0.7,0.7,0.7,0.6089415550231934,/kaggle/working/assignment3_outputs/histories/german_gru_baseline_fold09_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_baseline_fold09_features.json,1.685046672821045,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.5816666666666666,0.39111692057431335,/kaggle/working/assignment3_outputs/metrics/german_gru_baseline_fold09_predictions.csv
german,gru,baseline,10,success,900,100,900,6,0.6101071765687731,0.7,0.7,0.7,0.6136093139648438,/kaggle/working/assignment3_outputs/histories/german_gru_baseline_fold10_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_baseline_fold10_features.json,1.1466052532196045,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.40976190476190477,0.2577310269672024,/kaggle/working/assignment3_outputs/metrics/german_gru_baseline_fold10_predictions.csv
german,gru,smoteenn,1,success,900,100,751,7,0.5682880956228182,0.6884154460719041,0.46,0.3,0.7968074083328247,/kaggle/working/assignment3_outputs/histories/german_gru_smoteenn_fold01_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_smoteenn_fold01_features.json,1.2836201190948486,0.3,1.0,0.0,0.3,0.46153846153846156,0.5,30,0,70,0,0.5597619047619048,0.35437606256865545,/kaggle/working/assignment3_outputs/metrics/german_gru_smoteenn_fold01_predictions.csv
german,gru,smoteenn,2,success,900,100,735,11,0.5446521892028601,0.7428571428571429,0.51,0.49,0.754737377166748,/kaggle/working/assignment3_outputs/histories/german_gru_smoteenn_fold02_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_smoteenn_fold02_features.json,1.7209205627441406,0.49,0.7333333333333333,0.38571428571428573,0.3384615384615385,0.4631578947368421,0.5595238095238095,22,27,43,8,0.6533333333333332,0.5537793606394437,/kaggle/working/assignment3_outputs/metrics/german_gru_smoteenn_fold02_predictions.csv
german,gru,smoteenn,3,success,900,100,751,12,0.47780212113130266,0.7882822902796272,0.58,0.51,0.749733030796051,/kaggle/working/assignment3_outputs/histories/german_gru_smoteenn_fold03_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_smoteenn_fold03_features.json,1.8037309646606445,0.51,0.7666666666666667,0.4,0.35384615384615387,0.4842105263157895,0.5833333333333334,23,28,42,7,0.62,0.42754532198300954,/kaggle/working/assignment3_outputs/metrics/german_gru_smoteenn_fold03_predictions.csv
german,gru,smoteenn,4,success,900,100,703,9,0.592798517744029,0.701280227596017,0.6,0.6,0.6987605094909668,/kaggle/working/assignment3_outputs/histories/german_gru_smoteenn_fold04_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_smoteenn_fold04_features.json,1.4110653400421143,0.6,0.7333333333333333,0.5428571428571428,0.4074074074074074,0.5238095238095238,0.638095238095238,22,38,32,8,0.6730952380952381,0.42025862295884847,/kaggle/working/assignment3_outputs/metrics/german_gru_smoteenn_fold04_predictions.csv
german,gru,smoteenn,5,success,900,100,713,9,0.5479336588697046,0.7503506311360448,0.5,0.47,0.7052503824234009,/kaggle/working/assignment3_outputs/histories/german_gru_smoteenn_fold05_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_smoteenn_fold05_features.json,1.473944902420044,0.47,0.5666666666666667,0.42857142857142855,0.2982456140350877,0.39080459770114945,0.4976190476190476,17,30,40,13,0.5616666666666666,0.37578567089300247,/kaggle/working/assignment3_outputs/metrics/german_gru_smoteenn_fold05_predictions.csv
german,gru,smoteenn,6,success,900,100,728,9,0.5410252521326254,0.7403846153846154,0.56,0.3,0.7715350389480591,/kaggle/working/assignment3_outputs/histories/german_gru_smoteenn_fold06_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_smoteenn_fold06_features.json,1.4655961990356445,0.3,1.0,0.0,0.3,0.46153846153846156,0.5,30,0,70,0,0.5495238095238095,0.31179079748117067,/kaggle/working/assignment3_outputs/metrics/german_gru_smoteenn_fold06_predictions.csv
german,gru,smoteenn,7,success,900,100,723,7,0.5784246145772076,0.7081604426002767,0.43,0.3,0.7874760031700134,/kaggle/working/assignment3_outputs/histories/german_gru_smoteenn_fold07_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_smoteenn_fold07_features.json,1.2441942691802979,0.3,1.0,0.0,0.3,0.46153846153846156,0.5,30,0,70,0,0.6138095238095238,0.3849289763912661,/kaggle/working/assignment3_outputs/metrics/german_gru_smoteenn_fold07_predictions.csv
german,gru,smoteenn,8,success,900,100,748,7,0.5886713075127831,0.7032085561497327,0.5,0.3,0.7794028520584106,/kaggle/working/assignment3_outputs/histories/german_gru_smoteenn_fold08_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_smoteenn_fold08_features.json,1.2616288661956787,0.3,1.0,0.0,0.3,0.46153846153846156,0.5,30,0,70,0,0.5376190476190477,0.33682586916471713,/kaggle/working/assignment3_outputs/metrics/german_gru_smoteenn_fold08_predictions.csv
german,gru,smoteenn,9,success,900,100,734,14,0.5488026481558257,0.7411444141689373,0.57,0.52,0.7504147887229919,/kaggle/working/assignment3_outputs/histories/german_gru_smoteenn_fold09_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_smoteenn_fold09_features.json,2.0817644596099854,0.52,0.7666666666666667,0.4142857142857143,0.359375,0.48936170212765956,0.5904761904761905,23,29,41,7,0.6211904761904762,0.38538315100932813,/kaggle/working/assignment3_outputs/metrics/german_gru_smoteenn_fold09_predictions.csv
german,gru,smoteenn,10,success,900,100,734,12,0.49962934210125043,0.7833787465940054,0.5,0.48,0.7802961468696594,/kaggle/working/assignment3_outputs/histories/german_gru_smoteenn_fold10_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_smoteenn_fold10_features.json,1.8753798007965088,0.48,0.5666666666666667,0.44285714285714284,0.30357142857142855,0.3953488372093023,0.5047619047619047,17,31,39,13,0.5119047619047619,0.3087303832253648,/kaggle/working/assignment3_outputs/metrics/german_gru_smoteenn_fold10_predictions.csv
german,gru,weighted_bce,1,success,900,100,900,9,0.959693119790819,0.6055555555555555,0.7,0.61,0.968686044216156,/kaggle/working/assignment3_outputs/histories/german_gru_weighted_bce_fold01_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_weighted_bce_fold01_features.json,1.6593832969665527,0.61,0.4,0.7,0.36363636363636365,0.38095238095238093,0.55,12,49,21,18,0.5280952380952381,0.35939627099855914,/kaggle/working/assignment3_outputs/metrics/german_gru_weighted_bce_fold01_predictions.csv
german,gru,weighted_bce,2,success,900,100,900,18,0.9399261914359198,0.5477777777777778,0.71,0.44,0.951633632183075,/kaggle/working/assignment3_outputs/histories/german_gru_weighted_bce_fold02_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_weighted_bce_fold02_features.json,2.9695591926574707,0.44,0.8333333333333334,0.2714285714285714,0.32894736842105265,0.4716981132075472,0.5523809523809524,25,19,51,5,0.6166666666666667,0.4760869162346312,/kaggle/working/assignment3_outputs/metrics/german_gru_weighted_bce_fold02_predictions.csv
german,gru,weighted_bce,3,success,900,100,900,8,0.9645001167721219,0.5966666666666667,0.59,0.37,0.9705756902694702,/kaggle/working/assignment3_outputs/histories/german_gru_weighted_bce_fold03_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_weighted_bce_fold03_features.json,1.4479997158050537,0.37,0.8666666666666667,0.15714285714285714,0.3058823529411765,0.45217391304347826,0.5119047619047619,26,11,59,4,0.5376190476190477,0.32637223110163555,/kaggle/working/assignment3_outputs/metrics/german_gru_weighted_bce_fold03_predictions.csv
german,gru,weighted_bce,4,success,900,100,900,34,0.8970268466737535,0.5777777777777777,0.67,0.64,0.8588782548904419,/kaggle/working/assignment3_outputs/histories/german_gru_weighted_bce_fold04_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_weighted_bce_fold04_features.json,5.364304065704346,0.64,0.7666666666666667,0.5857142857142857,0.4423076923076923,0.5609756097560976,0.6761904761904762,23,41,29,7,0.725,0.49063660524587277,/kaggle/working/assignment3_outputs/metrics/german_gru_weighted_bce_fold04_predictions.csv
german,gru,weighted_bce,5,success,900,100,900,13,0.9511794863806831,0.5877777777777777,0.64,0.63,0.938138484954834,/kaggle/working/assignment3_outputs/histories/german_gru_weighted_bce_fold05_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_weighted_bce_fold05_features.json,2.2494266033172607,0.63,0.43333333333333335,0.7142857142857143,0.3939393939393939,0.4126984126984127,0.5738095238095238,13,50,20,17,0.6411904761904763,0.4057256011682444,/kaggle/working/assignment3_outputs/metrics/german_gru_weighted_bce_fold05_predictions.csv
german,gru,weighted_bce,6,success,900,100,900,6,0.9675340488221911,0.5555555555555556,0.64,0.57,0.9695245623588562,/kaggle/working/assignment3_outputs/histories/german_gru_weighted_bce_fold06_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_weighted_bce_fold06_features.json,1.1800472736358643,0.57,0.43333333333333335,0.6285714285714286,0.3333333333333333,0.37681159420289856,0.530952380952381,13,44,26,17,0.5333333333333333,0.3296735132306949,/kaggle/working/assignment3_outputs/metrics/german_gru_weighted_bce_fold06_predictions.csv
german,gru,weighted_bce,7,success,900,100,900,11,0.9721462228563097,0.31444444444444447,0.69,0.64,0.9612548351287842,/kaggle/working/assignment3_outputs/histories/german_gru_weighted_bce_fold07_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_weighted_bce_fold07_features.json,1.912203311920166,0.64,0.5333333333333333,0.6857142857142857,0.42105263157894735,0.47058823529411764,0.6095238095238096,16,48,22,14,0.6180952380952381,0.38908826568541294,/kaggle/working/assignment3_outputs/metrics/german_gru_weighted_bce_fold07_predictions.csv
german,gru,weighted_bce,8,success,900,100,900,10,0.9672083049350315,0.5977777777777777,0.69,0.49,0.9614242911338806,/kaggle/working/assignment3_outputs/histories/german_gru_weighted_bce_fold08_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_weighted_bce_fold08_features.json,1.801436185836792,0.49,0.5333333333333333,0.4714285714285714,0.3018867924528302,0.3855421686746988,0.5023809523809524,16,33,37,14,0.5802380952380951,0.36163582558732066,/kaggle/working/assignment3_outputs/metrics/german_gru_weighted_bce_fold08_predictions.csv
german,gru,weighted_bce,9,success,900,100,900,17,0.9411225578520033,0.5366666666666666,0.64,0.63,0.950611412525177,/kaggle/working/assignment3_outputs/histories/german_gru_weighted_bce_fold09_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_weighted_bce_fold09_features.json,2.9005401134490967,0.63,0.6666666666666666,0.6142857142857143,0.425531914893617,0.5194805194805194,0.6404761904761904,20,43,27,10,0.5935714285714285,0.34127125842247624,/kaggle/working/assignment3_outputs/metrics/german_gru_weighted_bce_fold09_predictions.csv
german,gru,weighted_bce,10,success,900,100,900,6,0.9645074250962999,0.4888888888888889,0.63,0.61,0.9717621207237244,/kaggle/working/assignment3_outputs/histories/german_gru_weighted_bce_fold10_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_weighted_bce_fold10_features.json,1.233666181564331,0.61,0.16666666666666666,0.8,0.2631578947368421,0.20408163265306123,0.48333333333333334,5,56,14,25,0.45476190476190476,0.28053167493237424,/kaggle/working/assignment3_outputs/metrics/german_gru_weighted_bce_fold10_predictions.csv
german,gru,focal_loss,1,success,900,100,900,8,0.0726015020079083,0.6222222222222222,0.69,0.37,0.07242733240127563,/kaggle/working/assignment3_outputs/histories/german_gru_focal_loss_fold01_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_focal_loss_fold01_features.json,1.5373804569244385,0.37,0.7666666666666667,0.2,0.2911392405063291,0.42201834862385323,0.4833333333333334,23,14,56,7,0.5490476190476191,0.37052114609613185,/kaggle/working/assignment3_outputs/metrics/german_gru_focal_loss_fold01_predictions.csv
german,gru,focal_loss,2,success,900,100,900,8,0.07258398718304104,0.5577777777777778,0.7,0.64,0.0720919668674469,/kaggle/working/assignment3_outputs/histories/german_gru_focal_loss_fold02_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_focal_loss_fold02_features.json,1.5367963314056396,0.64,0.36666666666666664,0.7571428571428571,0.39285714285714285,0.3793103448275862,0.5619047619047619,11,53,17,19,0.6469047619047619,0.4141189275980297,/kaggle/working/assignment3_outputs/metrics/german_gru_focal_loss_fold02_predictions.csv
german,gru,focal_loss,3,success,900,100,900,7,0.07246595839659373,0.5188888888888888,0.58,0.31,0.07291866093873978,/kaggle/working/assignment3_outputs/histories/german_gru_focal_loss_fold03_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_focal_loss_fold03_features.json,1.363140344619751,0.31,0.9666666666666667,0.02857142857142857,0.29896907216494845,0.4566929133858268,0.4976190476190476,29,2,68,1,0.5283333333333333,0.3283661873599163,/kaggle/working/assignment3_outputs/metrics/german_gru_focal_loss_fold03_predictions.csv
german,gru,focal_loss,4,success,900,100,900,6,0.07251447988881005,0.6411111111111111,0.65,0.65,0.07283053547143936,/kaggle/working/assignment3_outputs/histories/german_gru_focal_loss_fold04_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_focal_loss_fold04_features.json,1.2044007778167725,0.65,0.16666666666666666,0.8571428571428571,0.3333333333333333,0.2222222222222222,0.5119047619047619,5,60,10,25,0.5397619047619047,0.35336686923536614,/kaggle/working/assignment3_outputs/metrics/german_gru_focal_loss_fold04_predictions.csv
german,gru,focal_loss,5,success,900,100,900,7,0.07270974450641209,0.6433333333333333,0.66,0.66,0.07298606634140015,/kaggle/working/assignment3_outputs/histories/german_gru_focal_loss_fold05_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_focal_loss_fold05_features.json,1.3770191669464111,0.66,0.2,0.8571428571428571,0.375,0.2608695652173913,0.5285714285714286,6,60,10,24,0.5433333333333333,0.35374150734173126,/kaggle/working/assignment3_outputs/metrics/german_gru_focal_loss_fold05_predictions.csv
german,gru,focal_loss,6,success,900,100,900,18,0.07020248611768087,0.5722222222222222,0.66,0.55,0.06923108547925949,/kaggle/working/assignment3_outputs/histories/german_gru_focal_loss_fold06_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_focal_loss_fold06_features.json,3.0859689712524414,0.55,0.7666666666666667,0.45714285714285713,0.3770491803278688,0.5054945054945055,0.611904761904762,23,32,38,7,0.64,0.45273010036719363,/kaggle/working/assignment3_outputs/metrics/german_gru_focal_loss_fold06_predictions.csv
german,gru,focal_loss,7,success,900,100,900,17,0.07230342851744757,0.5755555555555556,0.69,0.55,0.06994151324033737,/kaggle/working/assignment3_outputs/histories/german_gru_focal_loss_fold07_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_gru_focal_loss_fold07_features.json,2.9401628971099854,0.55,0.6666666666666666,0.5,0.36363636363636365,0.47058823529411764,0.5833333333333333,20,35,35,10,0.6576190476190477,0.4309503878329488,/kaggle/working/assignment3_outputs/metrics/german_gru_focal_loss_fold07_predictions.csv
